2,4,9,13,17,27,39,49,60,80,85
2,4,9,15,19,23,43,48,70,80,85
0,7,8,12,17,31,41,51,59,79,85
1,5,11,14,19,24,36,58,70,77,85
1,4,10,13,16,20,44,56,71,81,89
0,4,10,14,16,24,34,56,68,78,85
0,6,9,15,17,32,35,49,60,77,85
1,6,10,14,18,32,44,56,59,74,85
2,5,10,14,19,31,34,55,66,80,85
0,6,10,13,19,23,37,54,61,81,85
0,7,10,14,18,31,33,46,70,77,87
0,4,9,13,18,20,38,49,60,72,86
1,7,9,15,16,30,38,53,61,73,85
2,7,11,12,16,32,41,46,60,79,85
0,6,10,12,17,28,33,48,59,76,86
0,4,11,12,16,24,43,57,67,75,85
1,7,10,14,17,30,42,50,70,77,85
2,7,9,15,16,31,36,55,70,81,87
0,5,8,12,18,31,37,58,64,81,85
0,7,9,13,18,24,35,51,59,73,85
1,6,10,14,16,32,44,56,64,83,86
3,4,10,12,18,27,36,49,63,82,86
1,6,10,13,18,30,42,58,70,83,86
1,4,10,14,19,27,45,46,69,75,85
0,4,11,13,19,26,45,56,66,73,85
2,6,9,13,16,29,45,57,69,81,86
3,6,10,12,17,25,37,51,65,78,87
1,6,11,12,16,28,37,56,60,75,85
0,7,10,14,19,22,45,48,65,82,86
1,6,11,15,16,22,39,57,60,76,85
1,4,11,12,18,24,37,46,64,80,86
1,5,8,15,16,23,38,57,70,81,86
3,4,9,14,17,27,42,48,59,75,85
3,4,9,12,18,23,39,54,69,74,85
1,7,8,13,16,32,43,48,63,79,85
0,7,9,13,16,23,40,54,71,78,85
0,5,10,13,19,28,38,47,66,81,85
2,6,9,14,16,31,40,51,60,79,86
1,5,10,13,17,27,39,56,69,74,86
0,7,11,13,16,28,42,58,70,81,86
2,4,11,13,17,25,44,51,60,78,86
0,6,8,12,16,23,34,58,68,79,85
2,4,11,15,18,26,38,55,65,73,86
2,6,9,13,16,31,40,52,70,84,86
1,6,10,12,18,25,41,57,71,72,85
1,7,8,12,18,30,40,51,71,82,86
2,5,9,15,18,29,36,48,69,83,85
1,6,8,15,17,32,45,58,60,74,88
1,4,10,14,16,24,34,50,69,72,86
0,6,9,15,18,27,35,47,64,79,86
3,5,8,14,16,20,33,58,67,82,86
0,7,11,12,17,22,37,54,62,77,85
1,6,10,13,18,26,43,49,70,79,85
3,7,10,13,18,24,35,53,60,83,85
1,6,11,15,19,32,38,52,71,81,86
0,7,9,12,16,28,34,46,66,78,85
1,4,9,12,16,22,45,51,69,73,85
3,7,8,12,19,32,41,49,64,74,85
0,5,11,14,18,22,43,53,64,82,86
1,7,9,12,17,22,38,52,60,80,85
2,4,8,13,16,22,43,46,66,79,86
0,6,9,15,16,27,36,51,70,82,85
3,6,10,13,16,21,33,58,61,79,85
1,7,8,13,18,28,43,51,71,79,85
2,5,8,14,19,25,45,57,60,73,86
2,4,9,12,17,31,45,57,65,74,86
1,6,9,12,17,29,45,57,60,76,85
3,5,11,13,18,31,40,54,65,78,86
3,6,9,14,19,22,43,52,63,76,86
0,5,11,14,17,32,39,46,66,79,86
0,4,10,14,16,28,35,52,59,82,85
0,5,8,12,19,28,39,57,61,72,85
2,6,8,13,17,23,35,56,63,80,85
1,4,10,15,16,30,37,58,64,74,85
2,7,11,13,18,23,40,47,63,81,85
2,4,10,12,18,28,35,53,70,76,85
0,7,11,14,16,29,41,57,68,83,87
2,6,10,13,19,29,36,48,68,84,86
2,7,8,14,18,26,37,52,60,83,86
1,4,9,14,16,26,37,58,62,74,85
2,5,9,14,19,22,45,49,62,83,86
1,4,11,15,18,27,33,55,64,72,86
0,7,11,14,17,30,42,58,60,84,86
3,5,8,13,17,32,43,54,59,80,86
0,7,8,14,18,32,34,51,61,83,85
3,5,10,14,19,20,44,48,68,76,85
2,5,10,14,16,27,39,47,61,78,86
2,6,11,13,18,22,43,56,61,84,87
2,4,11,12,19,25,33,52,68,83,85
3,4,9,13,17,29,33,52,62,79,85
1,7,9,12,17,20,40,48,59,77,86
2,4,8,12,16,30,38,52,70,75,85
3,4,11,12,18,21,36,58,65,79,85
3,6,9,15,19,20,36,52,60,79,85
0,5,10,14,19,32,41,48,68,84,86
1,5,10,13,17,24,39,49,70,73,85
2,7,10,15,18,26,44,58,60,75,85
3,6,8,12,18,31,43,53,60,83,86
2,6,9,14,19,27,43,49,60,78,85
3,6,11,13,16,21,45,57,64,76,85
1,7,8,13,19,26,37,50,61,74,87
1,5,11,15,18,20,45,56,63,76,86
1,4,8,15,16,27,45,52,71,73,86
1,6,10,13,19,25,39,57,68,74,85
0,7,11,14,18,24,45,51,69,81,85
1,4,11,14,17,25,39,51,60,73,87
1,4,8,13,19,30,42,53,59,76,85
3,5,11,13,16,23,43,51,65,74,85
2,4,8,15,18,20,37,51,61,73,85
2,6,9,12,16,27,37,54,64,74,85
1,5,11,14,19,20,45,48,66,83,85
3,6,9,13,19,32,43,52,66,79,86
2,4,11,15,16,24,37,51,60,77,87
1,4,9,14,19,24,33,53,60,73,86
3,4,11,15,17,30,45,50,60,80,85
1,5,9,12,17,30,36,58,62,78,86
1,6,10,12,18,21,37,52,69,75,85
2,5,11,14,17,29,33,50,60,77,85
3,6,9,12,19,26,33,56,63,73,85
1,6,8,15,17,30,38,50,70,81,85
3,6,10,14,18,21,39,46,66,84,85
1,7,11,12,17,22,43,49,62,76,86
0,4,11,14,18,32,33,48,68,75,85
3,6,9,12,16,29,44,49,68,78,86
3,6,9,13,18,21,41,55,59,76,85
0,6,9,14,17,32,39,52,60,73,87
2,6,8,13,18,24,33,50,66,82,86
3,6,11,15,18,27,33,56,64,73,85
0,5,8,15,18,25,34,49,61,79,85
2,7,10,14,16,22,42,54,59,79,85
1,5,9,14,18,27,35,56,65,80,85
3,5,11,15,16,23,35,46,67,80,86
0,6,9,12,16,24,33,56,64,79,85
0,4,8,15,19,30,36,55,64,76,85
0,5,10,14,18,24,34,58,69,80,85
2,4,8,12,17,27,45,51,61,82,85
0,7,10,13,19,26,45,52,62,80,86
0,6,11,15,16,28,41,49,64,83,86
1,4,11,12,19,22,39,55,60,73,86
3,5,10,14,16,20,42,46,61,81,87
3,7,8,14,16,25,42,49,66,80,85
1,5,8,14,16,22,33,47,60,78,86
3,5,10,15,19,32,35,46,67,73,85
2,4,8,13,19,26,35,53,65,84,86
1,5,10,15,16,25,40,54,67,75,86
0,5,8,14,16,22,45,50,64,79,85
0,4,8,15,16,26,45,50,65,73,86
1,5,11,13,19,31,43,58,61,81,85
2,4,10,13,18,25,35,46,65,82,85
1,4,8,12,16,26,33,58,61,78,86
0,4,11,13,19,32,35,53,64,83,85
3,4,9,12,18,22,33,55,63,79,85
3,4,11,12,17,29,33,56,60,82,86
0,7,9,14,19,28,35,54,67,84,88
1,7,8,12,19,25,43,58,69,81,86
3,5,11,13,18,22,44,58,69,81,85
2,5,9,15,17,21,42,56,59,79,85
1,5,10,14,19,31,38,52,61,77,86
3,4,11,14,17,22,39,49,59,76,85
3,5,8,15,17,25,33,47,65,74,85
2,7,8,12,17,28,37,52,63,82,86
2,5,10,14,18,30,37,58,67,83,85
2,4,10,13,19,25,37,47,61,76,86
3,7,9,12,18,28,35,52,67,79,86
3,7,9,12,17,31,33,57,69,80,86
0,7,10,13,18,32,34,52,60,73,88
1,7,9,13,18,26,40,48,60,74,86
3,6,9,13,17,30,42,49,65,74,85
3,7,11,15,17,31,36,55,71,84,86
2,7,9,15,16,23,38,50,62,75,88
3,7,11,13,18,25,34,56,68,78,85
2,7,8,15,18,24,42,47,65,79,85
2,5,8,12,17,27,43,51,61,75,85
1,6,10,15,19,29,37,56,65,72,85
1,7,11,15,16,28,38,53,60,81,85
2,5,11,14,19,23,37,58,65,80,85
0,6,8,13,18,27,43,47,70,76,85
3,5,8,13,16,29,43,46,63,76,86
1,7,11,13,18,29,39,54,67,75,86
2,5,10,13,19,29,35,51,71,81,86
0,5,9,14,19,32,42,54,62,82,85
1,4,9,12,16,29,44,58,71,74,86
3,5,9,15,17,30,45,51,60,82,86
2,5,8,15,16,20,34,46,60,83,87
2,7,9,14,16,24,34,51,68,72,85
3,7,10,15,17,23,37,52,61,80,85
2,7,9,13,16,26,39,56,70,74,86
2,6,11,12,19,29,33,50,61,79,85
3,4,9,12,19,25,33,48,61,84,86
0,4,9,15,17,23,38,57,71,72,85
0,4,10,15,19,21,37,47,65,74,86
0,5,11,14,19,23,38,48,68,80,85
1,7,9,12,18,23,40,57,70,81,86
3,6,10,15,17,29,40,50,67,74,85
3,6,9,15,18,24,35,46,67,82,85
1,5,10,12,16,30,39,53,59,84,85
3,4,9,13,19,32,35,52,63,78,86
1,7,10,14,16,25,44,47,68,84,85
2,5,8,12,18,23,40,52,63,83,85
1,5,10,12,18,20,38,49,66,81,85
1,6,11,14,19,25,36,54,70,83,86
2,4,10,15,19,23,33,58,66,74,85
1,5,11,14,18,30,41,58,61,79,85
3,5,10,13,16,29,37,46,60,74,85
0,7,10,12,18,28,44,48,68,75,85
2,4,11,13,19,22,40,47,64,77,86
0,4,11,13,19,30,42,55,70,73,86
0,7,10,14,19,30,37,53,61,80,85
2,4,11,12,16,29,42,50,59,76,87
2,4,10,13,19,28,44,58,69,80,86
1,4,9,13,17,23,45,54,70,79,85
0,6,8,15,16,30,43,47,61,74,87
0,4,8,14,18,23,42,50,68,80,86
0,4,9,12,18,32,37,49,66,73,85
1,7,11,14,18,30,45,53,67,81,85
2,7,8,13,18,25,33,53,61,79,86
2,5,11,12,17,30,38,47,66,78,85
3,5,10,14,18,28,42,49,68,73,86
2,7,8,14,18,32,41,53,64,81,85
1,5,9,14,19,31,42,51,65,78,86
2,5,9,12,18,22,35,53,63,77,86
1,7,9,15,17,32,33,48,70,82,85
2,6,9,12,18,23,41,54,60,73,87
1,5,10,15,17,28,44,46,62,76,85
1,5,9,15,19,30,42,48,61,72,86
0,6,8,12,18,24,41,52,67,77,86
1,5,8,12,19,22,34,56,60,74,87
1,6,8,15,19,23,39,48,66,72,85
0,7,9,14,19,21,42,57,71,82,85
1,6,8,13,19,22,40,54,71,84,86
0,6,11,13,19,28,44,54,61,82,86
2,5,8,12,16,23,40,56,71,76,85
1,4,9,14,18,30,33,49,59,78,86
1,6,11,15,16,28,40,47,65,77,85
0,4,10,14,16,25,41,55,61,76,85
3,5,11,13,16,29,42,51,59,76,86
2,4,11,15,19,27,36,53,59,76,86
0,5,10,12,18,20,33,56,60,72,88
1,7,8,15,19,21,43,49,66,76,85
3,6,11,14,18,27,38,57,66,76,86
0,6,10,12,16,23,43,52,68,73,85
0,4,9,15,18,29,41,49,71,82,85
3,5,10,12,16,22,41,48,64,72,86
2,7,10,15,16,30,42,57,71,76,85
3,4,9,12,18,29,38,54,71,72,85
3,5,10,14,16,28,40,46,65,72,86
0,4,11,12,18,31,39,53,64,84,85
0,6,9,12,19,22,40,57,63,78,85
2,4,10,15,16,25,33,56,65,84,85
1,4,10,15,19,24,42,58,61,81,86
0,5,11,12,19,22,38,54,64,74,87
2,4,11,13,19,23,43,53,71,75,86
1,6,9,13,19,21,37,49,71,77,85
3,7,10,13,19,30,44,48,68,73,85
3,7,8,13,18,26,34,55,66,78,86
2,4,10,15,16,32,39,55,60,79,85
3,5,10,13,16,28,34,48,66,77,85
0,5,10,14,16,31,38,50,61,73,85
3,7,10,14,18,28,38,58,61,73,85
3,5,8,15,16,29,42,48,70,73,86
3,5,8,12,18,25,37,58,69,75,85
2,5,11,12,19,25,41,50,60,81,85
2,4,10,15,18,32,40,57,64,79,86
3,4,8,14,19,27,36,52,63,80,85
3,7,9,12,18,22,34,58,71,77,86
2,5,11,12,18,27,38,48,59,75,85
2,4,10,12,18,20,45,50,62,75,86
1,5,11,12,17,22,41,48,60,84,86
0,6,11,12,18,31,38,47,64,74,86
3,7,11,14,16,27,36,51,70,75,86
2,4,8,15,17,28,45,51,67,78,86
0,6,8,14,17,22,45,56,65,79,85
3,7,10,14,19,24,44,50,61,72,86
2,7,9,13,16,32,37,47,66,84,86
2,6,9,12,16,25,33,48,59,78,86
1,6,11,14,19,25,40,58,61,82,85
2,4,9,13,18,23,45,57,63,78,85
1,6,11,13,17,26,41,53,71,80,86
0,4,8,15,17,20,36,53,67,78,85
3,4,11,14,17,29,35,51,69,78,85
0,6,9,13,17,22,45,53,67,77,85
0,7,9,12,19,32,34,47,62,84,87
2,5,8,14,17,23,38,58,64,84,87
3,4,9,15,19,30,43,58,59,83,86
2,5,11,12,19,27,37,48,69,80,85
1,4,10,13,19,28,33,58,65,73,85
2,7,11,12,19,23,39,47,63,79,85
0,7,8,13,16,20,37,57,65,84,85
3,4,10,14,16,28,33,55,70,73,85
2,7,11,15,19,32,38,49,63,78,85
0,7,9,14,19,30,43,51,69,80,88
1,4,11,12,19,20,44,46,60,80,86
0,6,9,12,19,27,33,51,61,83,85
2,6,11,14,18,25,39,51,62,72,86
0,6,8,13,19,26,42,51,71,81,86
1,5,8,13,19,21,42,57,66,76,85
1,5,10,12,16,23,35,53,62,81,86
0,7,10,15,17,23,45,54,69,82,86
3,7,8,15,18,32,42,53,69,80,85
0,7,10,13,19,32,37,57,66,80,85
3,6,8,12,18,28,42,46,63,72,86
0,5,11,13,17,25,45,47,70,74,85
2,7,9,15,19,23,34,49,71,79,86
0,4,11,13,19,25,37,46,60,79,85
3,5,10,15,18,28,41,52,66,74,86
3,7,11,14,16,24,41,49,60,84,85
0,6,9,15,18,24,42,56,66,76,86
3,7,11,14,17,29,39,48,65,83,86
2,7,9,14,17,25,44,57,60,81,86
1,7,9,13,19,24,45,49,70,78,85
2,5,11,14,19,27,43,49,68,79,86
1,4,10,15,16,22,34,46,69,83,85
0,5,11,12,17,29,35,48,71,77,86
0,4,11,15,19,26,38,47,66,81,85
3,5,10,12,19,29,33,50,64,83,85
0,5,8,12,18,23,33,47,61,77,85
0,5,10,15,16,25,38,57,67,84,86
2,7,8,14,16,30,34,56,60,80,87
1,7,10,12,18,28,36,55,63,82,85
0,7,8,13,16,29,44,56,70,80,86
0,7,11,13,18,24,43,54,67,79,86
1,5,9,12,16,22,43,47,65,75,85
1,4,8,15,18,25,42,56,63,82,86
3,6,8,14,17,23,45,51,59,72,86
2,7,10,12,19,20,40,49,63,82,85
1,4,10,13,18,25,43,52,63,80,85
0,6,11,14,17,31,43,56,68,82,88
3,5,11,15,16,24,41,54,70,80,88
1,6,9,12,17,27,44,51,60,75,85
3,5,11,15,19,21,43,48,59,80,85
2,6,11,13,17,20,37,47,65,75,85
2,6,11,15,16,20,45,57,63,80,85
2,7,10,15,19,29,37,48,70,78,85
1,5,11,15,16,21,44,55,67,78,85
1,6,9,14,19,22,44,49,60,72,85
2,6,9,14,17,23,33,54,61,83,85
2,5,8,15,18,27,36,58,64,74,85
1,5,10,15,16,20,36,53,59,76,86
1,4,10,15,17,22,37,58,66,79,86
2,4,8,12,18,28,41,49,60,78,86
2,7,11,15,16,24,40,51,70,72,85
1,4,10,12,19,22,42,56,66,75,85
0,6,10,15,17,28,35,51,64,80,87
1,5,11,14,19,21,45,49,68,83,85
2,4,9,12,18,24,44,54,59,79,85
2,4,9,12,19,31,42,56,59,73,85
1,5,8,15,18,30,39,58,69,83,86
3,6,8,14,19,32,34,54,66,80,86
0,6,8,14,19,23,43,53,67,73,85
1,7,10,14,16,24,39,49,65,80,86
1,4,10,12,16,25,39,58,64,83,86
0,7,8,12,16,31,36,46,67,75,86
1,4,8,13,16,31,45,52,59,80,85
3,6,11,15,17,22,35,52,63,83,86
0,5,10,14,19,31,33,46,70,84,87
2,4,11,14,16,25,43,51,62,73,86
1,5,11,14,18,28,33,53,70,76,85
3,7,9,13,16,21,36,57,60,83,87
0,4,10,15,18,26,44,51,61,78,86
2,7,10,15,18,29,44,57,60,84,86
3,7,8,12,16,22,45,52,70,74,86
0,7,8,15,18,28,39,51,68,83,85
2,5,10,15,17,31,42,56,59,83,86
1,6,10,14,16,26,33,47,63,77,85
1,6,10,14,17,25,42,49,70,72,85
3,6,11,14,19,27,41,49,70,74,85
1,7,8,14,19,27,36,53,63,72,86
3,6,8,14,19,27,45,58,64,84,88
2,6,10,12,19,32,41,49,66,73,85
0,4,11,14,19,24,33,49,67,82,85
3,7,10,13,18,28,42,58,62,79,85
1,5,9,12,16,24,39,49,66,83,85
3,7,8,12,18,30,40,51,71,76,85
2,6,11,12,19,20,42,53,62,77,85
2,4,9,14,18,30,35,56,63,80,86
3,5,10,15,18,31,33,48,67,81,85
0,7,9,13,18,30,42,58,62,79,85
0,4,11,14,16,21,44,57,62,82,86
0,4,9,14,17,26,34,57,68,72,85
0,6,9,14,17,30,42,48,63,76,86
3,6,8,12,18,24,44,58,66,84,86
2,6,9,13,16,28,33,50,59,78,86
1,7,8,14,16,31,34,54,66,77,85
0,6,9,14,17,28,36,51,67,82,86
2,7,11,15,17,20,36,46,66,84,86
1,7,8,15,18,32,36,47,67,82,85
1,7,9,13,16,24,39,49,61,73,85
0,4,9,15,16,29,41,56,70,82,86
1,6,9,15,17,21,41,55,64,83,85
1,6,11,13,18,32,42,54,68,82,86
0,6,11,15,17,24,44,46,63,81,86
3,7,10,13,19,31,38,48,68,82,85
2,7,11,14,16,29,38,55,70,80,86
3,6,8,13,18,28,33,49,59,78,86
3,7,8,14,17,29,40,53,69,73,86
2,7,8,13,18,29,43,56,62,72,86
2,4,9,14,18,30,44,49,67,84,85
0,6,8,14,19,28,41,47,61,79,86
2,5,9,12,18,20,37,47,63,78,86
2,5,10,15,19,27,43,48,61,72,86
1,5,10,14,16,26,36,47,62,81,86
2,4,8,13,19,29,42,51,67,75,86
0,5,8,15,19,32,44,49,65,72,85
1,7,11,12,17,21,34,58,63,75,86
0,4,11,14,19,23,45,54,59,79,85
0,6,11,14,16,21,38,51,66,75,86
2,4,11,15,19,25,45,51,63,81,86
2,4,10,15,16,24,38,57,69,73,85
1,6,11,15,18,29,34,53,60,83,86
1,6,10,12,19,25,33,49,67,75,86
2,6,9,12,17,22,37,50,63,74,91
3,6,10,13,16,24,42,51,68,78,86
2,4,9,14,19,26,36,53,60,80,85
3,6,8,12,18,23,38,50,59,83,85
3,5,10,15,19,32,36,52,69,74,85
0,5,8,13,18,22,35,56,62,75,87
0,5,8,12,18,23,39,47,68,82,85
3,7,10,14,16,25,44,57,63,74,86
3,7,10,15,16,24,36,53,70,82,85
2,6,8,12,18,27,38,52,63,80,89
1,5,9,15,17,27,42,56,66,84,86
3,7,9,14,18,30,33,49,68,77,85
1,4,10,14,18,32,45,49,69,79,86
3,7,10,15,18,27,34,48,62,79,86
2,7,9,15,17,27,37,57,60,82,85
3,7,10,12,19,29,34,53,61,84,85
0,5,8,13,16,24,38,56,63,73,86
2,5,10,14,16,31,35,52,62,84,85
1,7,8,15,18,26,34,56,62,76,85
0,6,8,15,16,25,42,54,61,81,86
1,4,10,14,17,31,37,50,69,79,86
1,4,11,14,18,26,41,54,59,84,86
0,7,9,15,18,25,36,58,63,82,85
2,4,11,13,17,30,43,49,68,78,86
1,7,8,13,16,23,43,51,70,78,85
1,4,8,14,19,24,35,57,65,78,86
0,5,8,14,16,30,35,53,61,78,86
2,6,10,12,18,29,43,47,68,78,86
1,7,10,13,17,26,43,52,64,73,86
1,6,10,12,16,22,43,51,61,79,86
0,7,8,12,16,22,40,54,66,81,86
1,6,11,15,19,22,37,58,59,79,85
0,5,11,13,19,21,43,57,65,73,86
1,7,8,14,18,31,45,53,64,83,86
2,6,8,13,17,21,40,51,71,77,86
2,6,9,13,19,29,43,54,59,79,85
1,7,8,12,17,22,35,57,66,82,86
3,4,10,14,19,32,34,57,64,80,85
1,5,10,15,17,26,37,56,65,82,87
2,7,10,14,18,28,41,46,66,82,86
2,7,9,12,16,23,39,54,69,75,86
2,7,8,12,17,24,43,47,61,83,85
0,4,9,15,19,20,41,51,64,83,86
1,6,8,15,19,27,41,58,63,81,85
3,5,10,15,18,29,40,47,70,72,85
2,5,8,15,17,27,37,55,60,74,85
2,4,8,14,18,27,43,53,60,81,86
1,5,9,15,16,30,33,55,70,73,85
3,4,11,15,16,23,42,48,60,80,85
1,4,8,14,17,28,42,53,59,72,86
3,7,11,14,18,30,37,49,63,81,86
1,6,11,15,18,32,37,49,64,82,85
0,5,9,15,16,31,41,46,65,78,86
2,5,8,13,17,30,36,56,64,74,86
3,6,10,15,16,25,34,54,65,75,85
0,6,10,14,16,21,35,54,70,84,85
3,6,8,13,17,20,43,57,60,77,85
3,5,11,12,19,27,37,56,64,78,85
2,7,11,13,19,20,37,48,69,72,86
0,5,8,15,16,24,39,46,71,79,85
2,5,11,14,17,25,45,58,69,78,86
1,6,11,15,18,24,36,49,61,82,86
0,6,9,12,19,31,45,54,60,81,85
2,4,10,15,18,31,37,47,59,77,85
1,4,9,15,18,32,35,47,66,82,85
1,5,10,15,18,20,40,54,67,72,87
2,6,8,13,18,22,39,49,63,81,85
3,7,11,13,19,29,45,57,65,75,85
3,7,9,12,18,31,35,51,61,76,86
0,6,10,13,19,22,41,46,64,78,85
0,4,9,15,18,26,35,47,64,74,86
0,6,9,12,18,20,45,56,67,75,85
3,7,9,15,17,31,37,53,67,74,85
0,4,11,14,18,29,33,57,61,81,86
0,6,10,12,18,30,45,56,70,81,86
3,6,8,13,19,22,36,55,70,72,85
0,5,10,12,16,25,33,54,65,79,85
1,4,8,13,19,32,36,53,68,75,86
0,4,11,12,17,23,38,55,70,75,86
3,6,9,12,19,32,42,53,65,73,85
1,7,11,14,17,25,38,56,68,75,86
0,6,11,15,17,28,39,56,61,77,85
3,5,11,12,17,26,35,58,64,76,85
3,7,10,12,19,29,40,51,60,82,85
3,4,8,15,17,28,38,47,62,74,85
1,5,10,12,17,20,37,53,63,84,86
0,6,11,13,19,22,41,50,69,84,85
3,7,11,13,18,28,36,57,70,80,87
3,4,10,15,17,26,35,54,62,72,85
3,4,11,14,17,26,39,55,66,84,86
0,7,8,12,19,22,41,47,69,75,85
2,6,8,12,17,27,43,58,65,77,85
0,7,10,12,18,26,33,52,66,75,86
3,4,8,15,19,32,41,55,64,81,86
2,6,10,12,16,23,34,46,69,79,85
3,7,8,15,18,21,37,47,66,84,86
2,7,8,13,16,21,38,51,63,84,86
3,4,10,12,19,26,40,54,59,81,85
2,5,8,15,18,28,45,49,62,82,86
0,5,9,14,16,23,38,56,67,81,85
2,5,11,13,18,30,45,58,59,81,86
1,4,9,13,16,28,33,51,61,74,86
1,5,11,15,18,26,45,50,71,76,87
0,6,8,14,17,31,40,49,65,76,85
0,6,9,12,19,31,37,48,68,76,86
0,7,10,12,17,25,43,48,59,78,85
0,5,9,12,19,21,38,49,59,76,85
3,5,10,13,18,31,42,55,61,76,86
3,5,8,13,16,27,42,58,61,75,85
2,5,9,12,18,29,37,53,60,80,85
2,5,9,12,19,32,35,57,61,76,86
1,7,8,12,19,24,42,55,59,84,86
2,7,9,15,17,27,39,51,64,72,86
3,4,11,15,18,26,35,55,69,77,85
2,4,10,15,16,22,45,47,62,75,86
2,7,9,14,17,32,38,48,60,82,85
3,6,11,14,16,25,38,57,62,74,86
2,5,10,14,18,28,41,50,68,82,86
1,4,9,14,16,28,37,57,62,73,85
3,7,10,14,19,21,40,49,59,75,86
2,5,10,15,19,27,37,51,66,72,86
2,5,10,15,18,31,36,53,70,84,86
3,7,8,15,18,24,38,54,66,75,85
1,5,9,14,17,32,41,49,70,79,85
3,4,10,15,19,26,39,49,59,75,87
2,7,11,12,18,20,39,50,62,77,85
0,6,8,14,19,23,35,47,59,75,86
3,7,11,13,16,26,33,48,65,77,86
1,5,8,14,19,27,39,57,68,73,85
2,7,9,12,17,20,40,58,67,81,85
2,4,8,12,19,28,34,52,70,76,85
1,5,9,12,18,21,33,58,65,79,85
1,6,9,12,19,26,33,48,71,74,86
1,7,9,13,18,20,36,50,70,83,86
2,5,8,12,16,24,45,56,66,81,85
3,4,9,15,17,27,34,58,69,83,85
0,7,10,13,18,25,44,56,70,74,86
2,5,8,13,18,22,41,54,70,80,88
1,5,8,15,19,28,42,47,61,80,86
1,7,9,15,16,30,35,49,62,79,86
1,4,8,14,18,23,40,49,61,83,86
2,5,9,12,19,23,45,46,59,80,86
3,6,8,13,18,25,33,51,64,81,88
2,4,11,13,16,22,36,54,71,83,85
1,6,11,13,19,20,44,48,66,83,86
0,5,11,12,19,22,36,52,60,84,85
0,4,10,15,19,32,35,49,61,83,86
0,5,10,13,17,23,33,51,71,73,85
1,7,10,12,17,29,38,48,59,74,86
2,7,11,12,19,28,34,50,65,83,85
0,6,10,15,18,27,35,54,71,82,85
1,6,11,15,18,29,42,54,69,72,86
2,7,8,13,19,28,45,50,71,82,86
1,5,9,13,19,28,33,55,70,72,86
2,4,10,13,19,31,43,55,69,80,86
2,7,9,14,18,26,41,51,66,81,89
3,6,9,13,19,30,33,46,69,72,91
1,7,8,13,16,20,45,57,67,72,86
0,7,8,14,18,26,34,46,65,80,86
2,4,11,15,16,31,36,48,66,72,85
0,4,9,12,19,20,40,50,68,74,85
3,6,9,13,18,27,40,49,60,76,86
1,4,9,13,19,22,45,51,66,74,86
2,7,11,15,16,27,42,50,69,83,85
3,4,8,12,18,32,33,50,69,74,85
3,6,11,15,18,20,42,48,71,80,85
2,6,11,13,18,28,43,50,61,83,85
3,5,9,14,17,31,41,50,59,74,85
0,7,8,13,18,22,41,56,69,83,86
1,5,8,14,18,21,43,47,66,78,86
0,6,11,14,19,30,44,55,66,79,86
2,7,10,13,17,24,38,57,62,83,86
2,4,9,14,19,23,35,49,60,83,86
1,7,9,15,16,30,35,47,68,74,86
0,4,11,13,16,21,41,51,70,81,85
3,5,8,15,19,32,33,54,67,74,86
1,7,11,14,17,29,43,51,66,79,86
2,6,8,15,17,28,40,56,61,82,86
0,5,8,14,17,28,43,58,68,84,86
3,6,8,15,18,24,37,54,64,72,86
1,4,10,14,18,22,45,56,64,74,86
3,5,9,14,19,29,44,51,71,79,85
3,5,8,15,17,23,45,53,60,78,85
3,5,11,12,17,28,35,48,71,83,86
0,5,8,15,16,32,41,50,71,77,86
1,6,9,12,18,29,41,47,62,82,85
2,7,8,12,19,21,39,56,71,79,85
3,4,9,15,19,20,43,58,62,77,85
2,5,10,15,18,27,41,51,65,83,85
2,6,8,12,19,23,42,48,59,80,85
2,4,9,13,18,23,35,49,70,73,86
1,7,9,13,19,24,43,49,65,72,85
3,6,11,13,19,28,41,55,61,83,86
1,7,11,15,19,23,42,57,67,76,85
0,5,8,14,18,30,44,46,67,84,85
3,4,9,12,17,29,42,48,60,82,86
2,7,9,15,16,31,33,49,71,84,86
0,4,9,12,17,29,43,54,71,77,85
3,5,11,13,18,26,43,47,67,75,85
2,6,11,12,19,26,33,51,59,79,86
0,5,8,12,18,27,38,52,62,79,86
2,5,8,15,17,23,41,49,64,83,86
0,4,8,13,16,26,45,57,61,82,85
2,5,10,13,19,21,45,49,59,80,85
3,5,10,15,17,31,39,46,64,84,85
2,5,9,14,16,31,37,49,59,82,85
0,5,9,14,18,32,42,47,70,72,85
1,7,8,15,19,21,40,55,70,77,85
0,4,8,13,19,23,41,51,66,82,85
1,6,9,14,16,21,45,46,64,78,85
1,5,11,14,17,27,37,57,61,80,85
2,4,11,14,18,32,36,52,61,83,85
0,7,10,15,19,29,36,52,59,82,85
0,6,9,15,18,32,35,57,66,76,85
1,5,9,15,17,29,34,56,66,80,85
2,4,11,13,16,21,34,46,67,75,86
1,4,10,12,18,20,35,46,59,77,88
3,6,8,14,18,25,39,52,62,82,86
3,7,10,12,16,29,45,46,64,79,85
1,4,11,15,19,29,33,51,71,74,85
1,7,11,13,18,24,35,52,67,77,85
3,4,9,12,18,24,35,47,70,80,85
2,7,9,15,16,25,44,51,64,72,88
3,7,9,12,17,31,39,54,68,75,85
1,6,10,15,16,25,38,49,70,76,86
2,6,8,13,19,23,34,53,65,79,86
